rank,industry,product_name,brand,price,user_rating,user_reviews,category,price_band,rating_tier
1882,,Mini Perk Up Talc-Free Dry Shampoo,amika,15.0,3.4286,7,Hair,Budget ($0-25),Average (3-3.9)
1883,,Mini Perk Up Talc-Free Dry Shampoo,amika,15.0,3.4286,7,Hair,Budget ($0-25),Average (3-3.9)
1884,,Normcore Sulfate Free Shampoo,amika,23.0,3.3309,139,Hair,Budget ($0-25),Average (3-3.9)
1885,,Normcore Sulfate Free Shampoo,amika,23.0,3.3309,139,Hair,Budget ($0-25),Average (3-3.9)
1886,,Normcore Sulfate Free Shampoo,amika,23.0,3.3309,139,Hair,Budget ($0-25),Average (3-3.9)
1887,,High Tide Deep Waver Jumbo,amika,120.0,4.4318,44,Hair,Luxury ($101-250),Top Rated (4.5-5)
1888,,High Tide Deep Waver Jumbo,amika,120.0,4.4318,44,Hair,Luxury ($101-250),Top Rated (4.5-5)
1889,,High Tide Deep Waver Jumbo,amika,120.0,4.4318,44,Hair,Luxury ($101-250),Top Rated (4.5-5)
1890,,The CEO 360° Lightweight Powerhouse Hair Dryer,amika,200.0,4.3214,28,Hair,Luxury ($101-250),Good (4-4.4)
1891,,The CEO 360° Lightweight Powerhouse Hair Dryer,amika,200.0,4.3214,28,Hair,Luxury ($101-250),Good (4-4.4)
1892,,The CEO 360° Lightweight Powerhouse Hair Dryer,amika,200.0,4.3214,28,Hair,Luxury ($101-250),Good (4-4.4)
1893,,Double Agent 2-in-1 Straightening Blow Dryer Brush,amika,120.0,4.3103,116,Hair,Luxury ($101-250),Good (4-4.4)
1894,,Double Agent 2-in-1 Straightening Blow Dryer Brush,amika,120.0,4.3103,116,Hair,Luxury ($101-250),Good (4-4.4)
1895,,Double Agent 2-in-1 Straightening Blow Dryer Brush,amika,120.0,4.3103,116,Hair,Luxury ($101-250),Good (4-4.4)
1896,,High Tide Deep Wave Hair Crimper,amika,120.0,4.0,176,Hair,Luxury ($101-250),Good (4-4.4)
1897,,High Tide Deep Wave Hair Crimper,amika,120.0,4.0,176,Hair,Luxury ($101-250),Good (4-4.4)
1898,,High Tide Deep Wave Hair Crimper,amika,120.0,4.0,176,Hair,Luxury ($101-250),Good (4-4.4)
1899,,Illuminati Diamond Ceramic Flat Iron,amika,120.0,3.5172,29,Hair,Luxury ($101-250),Average (3-3.9)
1900,,Illuminati Diamond Ceramic Flat Iron,amika,120.0,3.5172,29,Hair,Luxury ($101-250),Average (3-3.9)
1901,,Illuminati Diamond Ceramic Flat Iron,amika,120.0,3.5172,29,Hair,Luxury ($101-250),Average (3-3.9)
1902,,The Conductor 1 Inch Precision Germanium Flat Iron,amika,150.0,3.0526,38,Hair,Luxury ($101-250),Average (3-3.9)
1903,,The Conductor 1 Inch Precision Germanium Flat Iron,amika,150.0,3.0526,38,Hair,Luxury ($101-250),Average (3-3.9)
1904,,The Conductor 1 Inch Precision Germanium Flat Iron,amika,150.0,3.0526,38,Hair,Luxury ($101-250),Average (3-3.9)
1905,,Good Vibes Only + Hydration + Repair Hair Mask Set,amika,39.0,5.0,17,Hair,Mid ($26-50),Top Rated (4.5-5)
1906,,Good Vibes Only + Hydration + Repair Hair Mask Set,amika,39.0,5.0,17,Hair,Mid ($26-50),Top Rated (4.5-5)
1907,,Good Vibes Only + Hydration + Repair Hair Mask Set,amika,39.0,5.0,17,Hair,Mid ($26-50),Top Rated (4.5-5)
1908,,The Kure Multi-Task Repair Treatment,amika,30.0,4.6923,52,Hair,Mid ($26-50),Top Rated (4.5-5)
1909,,The Kure Multi-Task Repair Treatment,amika,30.0,4.6923,52,Hair,Mid ($26-50),Top Rated (4.5-5)
1910,,The Kure Multi-Task Repair Treatment,amika,30.0,4.6923,52,Hair,Mid ($26-50),Top Rated (4.5-5)
1911,,3D Daily Leave-In Hair Thickening Treatment,amika,38.0,4.6667,3,Hair,Mid ($26-50),Top Rated (4.5-5)
1912,,3D Daily Leave-In Hair Thickening Treatment,amika,38.0,4.6667,3,Hair,Mid ($26-50),Top Rated (4.5-5)
1913,,3D Daily Leave-In Hair Thickening Treatment,amika,38.0,4.6667,3,Hair,Mid ($26-50),Top Rated (4.5-5)
1914,,Hydro Rush Intense Moisture Leave-In Conditioner with Hyaluronic Acid,amika,28.0,4.6388,335,Hair,Mid ($26-50),Top Rated (4.5-5)
1915,,Hydro Rush Intense Moisture Leave-In Conditioner with Hyaluronic Acid,amika,28.0,4.6388,335,Hair,Mid ($26-50),Top Rated (4.5-5)
1916,,Hydro Rush Intense Moisture Leave-In Conditioner with Hyaluronic Acid,amika,28.0,4.6388,335,Hair,Mid ($26-50),Top Rated (4.5-5)
1917,,Bust Your Brass Cool Blonde Purple Intense Repair Hair Mask,amika,40.0,4.5556,144,Hair,Mid ($26-50),Top Rated (4.5-5)
1918,,Bust Your Brass Cool Blonde Purple Intense Repair Hair Mask,amika,40.0,4.5556,144,Hair,Mid ($26-50),Top Rated (4.5-5)
1919,,Bust Your Brass Cool Blonde Purple Intense Repair Hair Mask,amika,40.0,4.5556,144,Hair,Mid ($26-50),Top Rated (4.5-5)
1920,,The Kure Intense Bond Repair Hair Mask,amika,40.0,4.5346,159,Hair,Mid ($26-50),Top Rated (4.5-5)
1921,,The Kure Intense Bond Repair Hair Mask,amika,40.0,4.5346,159,Hair,Mid ($26-50),Top Rated (4.5-5)
1922,,The Kure Intense Bond Repair Hair Mask,amika,40.0,4.5346,159,Hair,Mid ($26-50),Top Rated (4.5-5)
1923,,Dream Routine Overnight Hydrating Hair Mask,amika,32.0,4.5027,561,Hair,Mid ($26-50),Top Rated (4.5-5)
1924,,Dream Routine Overnight Hydrating Hair Mask,amika,32.0,4.5027,561,Hair,Mid ($26-50),Top Rated (4.5-5)
1925,,Dream Routine Overnight Hydrating Hair Mask,amika,32.0,4.5027,561,Hair,Mid ($26-50),Top Rated (4.5-5)
1926,,Flash Instant Shine Hair Gloss Mask,amika,28.0,4.4352,108,Hair,Mid ($26-50),Top Rated (4.5-5)
1927,,Flash Instant Shine Hair Gloss Mask,amika,28.0,4.4352,108,Hair,Mid ($26-50),Top Rated (4.5-5)
1928,,Flash Instant Shine Hair Gloss Mask,amika,28.0,4.4352,108,Hair,Mid ($26-50),Top Rated (4.5-5)
1929,,Perk Up Talc-Free Dry Shampoo,amika,28.0,4.4057,2179,Hair,Mid ($26-50),Top Rated (4.5-5)
1930,,Perk Up Talc-Free Dry Shampoo,amika,28.0,4.4057,2179,Hair,Mid ($26-50),Top Rated (4.5-5)
1931,,Perk Up Talc-Free Dry Shampoo,amika,28.0,4.4057,2179,Hair,Mid ($26-50),Top Rated (4.5-5)
1932,,Soulfood Nourishing Hair Mask,amika,32.0,4.4028,1621,Hair,Mid ($26-50),Top Rated (4.5-5)
1933,,Soulfood Nourishing Hair Mask,amika,32.0,4.4028,1621,Hair,Mid ($26-50),Top Rated (4.5-5)
1934,,Soulfood Nourishing Hair Mask,amika,32.0,4.4028,1621,Hair,Mid ($26-50),Top Rated (4.5-5)
1935,,Reset Exfoliating Jelly Scalp Scrub,amika,28.0,4.4,10,Hair,Mid ($26-50),Good (4-4.4)
1936,,Reset Exfoliating Jelly Scalp Scrub,amika,28.0,4.4,10,Hair,Mid ($26-50),Good (4-4.4)
1937,,Reset Exfoliating Jelly Scalp Scrub,amika,28.0,4.4,10,Hair,Mid ($26-50),Good (4-4.4)
1938,,The Closer Instant Split-end Hair Repair Cream,amika,28.0,4.3739,115,Hair,Mid ($26-50),Good (4-4.4)
1939,,The Closer Instant Split-end Hair Repair Cream,amika,28.0,4.3739,115,Hair,Mid ($26-50),Good (4-4.4)
1940,,The Closer Instant Split-end Hair Repair Cream,amika,28.0,4.3739,115,Hair,Mid ($26-50),Good (4-4.4)
1941,,The Wizard Detangling Hair Primer,amika,29.0,4.3538,65,Hair,Mid ($26-50),Good (4-4.4)
1942,,The Wizard Detangling Hair Primer,amika,29.0,4.3538,65,Hair,Mid ($26-50),Good (4-4.4)
1943,,The Wizard Detangling Hair Primer,amika,29.0,4.3538,65,Hair,Mid ($26-50),Good (4-4.4)
1944,,The Kure Bond Repair Conditioner for Damaged Hair,amika,28.0,4.3292,161,Hair,Mid ($26-50),Good (4-4.4)
1945,,The Kure Bond Repair Conditioner for Damaged Hair,amika,28.0,4.3292,161,Hair,Mid ($26-50),Good (4-4.4)
1946,,The Kure Bond Repair Conditioner for Damaged Hair,amika,28.0,4.3292,161,Hair,Mid ($26-50),Good (4-4.4)
1947,,Fadeblock Pre-Shampoo Color Seal,amika,26.0,4.3033,122,Hair,Mid ($26-50),Good (4-4.4)
1948,,Fadeblock Pre-Shampoo Color Seal,amika,26.0,4.3033,122,Hair,Mid ($26-50),Good (4-4.4)
1949,,Fadeblock Pre-Shampoo Color Seal,amika,26.0,4.3033,122,Hair,Mid ($26-50),Good (4-4.4)
1950,,The Kure Bond Repair Shampoo for Damaged Hair,amika,28.0,4.2951,61,Hair,Mid ($26-50),Good (4-4.4)
1951,,The Kure Bond Repair Shampoo for Damaged Hair,amika,28.0,4.2951,61,Hair,Mid ($26-50),Good (4-4.4)
1952,,The Kure Bond Repair Shampoo for Damaged Hair,amika,28.0,4.2951,61,Hair,Mid ($26-50),Good (4-4.4)
1953,,Bust Your Brass Blonde Purple Conditioner,amika,28.0,4.2941,51,Hair,Mid ($26-50),Good (4-4.4)
1954,,Bust Your Brass Blonde Purple Conditioner,amika,28.0,4.2941,51,Hair,Mid ($26-50),Good (4-4.4)
1955,,Bust Your Brass Blonde Purple Conditioner,amika,28.0,4.2941,51,Hair,Mid ($26-50),Good (4-4.4)
1956,,Plus Size Volume & Body Mousse,amika,30.0,4.2588,85,Hair,Mid ($26-50),Good (4-4.4)
1957,,Plus Size Volume & Body Mousse,amika,30.0,4.2588,85,Hair,Mid ($26-50),Good (4-4.4)
1958,,Plus Size Volume & Body Mousse,amika,30.0,4.2588,85,Hair,Mid ($26-50),Good (4-4.4)
1959,,Un.Done Volume and Matte Texture Spray,amika,29.0,4.2243,749,Hair,Mid ($26-50),Good (4-4.4)
1960,,Un.Done Volume and Matte Texture Spray,amika,29.0,4.2243,749,Hair,Mid ($26-50),Good (4-4.4)
1961,,Un.Done Volume and Matte Texture Spray,amika,29.0,4.2243,749,Hair,Mid ($26-50),Good (4-4.4)
1962,,Curl Corps Curl Enhancing Hair Gel,amika,28.0,4.2192,73,Hair,Mid ($26-50),Good (4-4.4)
1963,,Curl Corps Curl Enhancing Hair Gel,amika,28.0,4.2192,73,Hair,Mid ($26-50),Good (4-4.4)
1964,,Curl Corps Curl Enhancing Hair Gel,amika,28.0,4.2192,73,Hair,Mid ($26-50),Good (4-4.4)
1965,,Curl Corps Curl Defining Cream,amika,28.0,4.1951,82,Hair,Mid ($26-50),Good (4-4.4)
1966,,Curl Corps Curl Defining Cream,amika,28.0,4.1951,82,Hair,Mid ($26-50),Good (4-4.4)
1967,,Curl Corps Curl Defining Cream,amika,28.0,4.1951,82,Hair,Mid ($26-50),Good (4-4.4)
1968,,Top Gloss Hair Shine Spray,amika,29.0,4.16,25,Hair,Mid ($26-50),Good (4-4.4)
1969,,Top Gloss Hair Shine Spray,amika,29.0,4.16,25,Hair,Mid ($26-50),Good (4-4.4)
1970,,Top Gloss Hair Shine Spray,amika,29.0,4.16,25,Hair,Mid ($26-50),Good (4-4.4)
1971,,Bust Your Brass Blonde Purple Shampoo,amika,28.0,4.1053,19,Hair,Mid ($26-50),Good (4-4.4)
1972,,Bust Your Brass Blonde Purple Shampoo,amika,28.0,4.1053,19,Hair,Mid ($26-50),Good (4-4.4)
1973,,Bust Your Brass Blonde Purple Shampoo,amika,28.0,4.1053,19,Hair,Mid ($26-50),Good (4-4.4)
1974,,Hydro Rush Intense Moisture Conditioner with Hyaluronic Acid,amika,26.0,3.9158,190,Hair,Mid ($26-50),Good (4-4.4)
1975,,Hydro Rush Intense Moisture Conditioner with Hyaluronic Acid,amika,26.0,3.9158,190,Hair,Mid ($26-50),Good (4-4.4)
1976,,Hydro Rush Intense Moisture Conditioner with Hyaluronic Acid,amika,26.0,3.9158,190,Hair,Mid ($26-50),Good (4-4.4)
1977,,Hydro Rush Intense Moisture Shampoo with Hyaluronic Acid,amika,26.0,3.8838,198,Hair,Mid ($26-50),Average (3-3.9)
1978,,Hydro Rush Intense Moisture Shampoo with Hyaluronic Acid,amika,26.0,3.8838,198,Hair,Mid ($26-50),Average (3-3.9)
1979,,Hydro Rush Intense Moisture Shampoo with Hyaluronic Acid,amika,26.0,3.8838,198,Hair,Mid ($26-50),Average (3-3.9)
1980,,Perk Up Plus Extended Clean Dry Shampoo,amika,30.0,3.8358,67,Hair,Mid ($26-50),Average (3-3.9)
1981,,Perk Up Plus Extended Clean Dry Shampoo,amika,30.0,3.8358,67,Hair,Mid ($26-50),Average (3-3.9)
1982,,Perk Up Plus Extended Clean Dry Shampoo,amika,30.0,3.8358,67,Hair,Mid ($26-50),Average (3-3.9)
1983,,Brooklyn Bombshell Blowout Spray,amika,28.0,3.8214,28,Hair,Mid ($26-50),Average (3-3.9)
1984,,Brooklyn Bombshell Blowout Spray,amika,28.0,3.8214,28,Hair,Mid ($26-50),Average (3-3.9)
1985,,Brooklyn Bombshell Blowout Spray,amika,28.0,3.8214,28,Hair,Mid ($26-50),Average (3-3.9)
1986,,Water Sign Hydrating Hair Oil with Hyaluronic Acid,amika,32.0,3.8,45,Hair,Mid ($26-50),Average (3-3.9)
1987,,Water Sign Hydrating Hair Oil with Hyaluronic Acid,amika,32.0,3.8,45,Hair,Mid ($26-50),Average (3-3.9)
1988,,Water Sign Hydrating Hair Oil with Hyaluronic Acid,amika,32.0,3.8,45,Hair,Mid ($26-50),Average (3-3.9)
1989,,Velveteen Dream Anti-Frizz Smoothing Conditioner,amika,28.0,3.62,50,Hair,Mid ($26-50),Average (3-3.9)
1990,,Velveteen Dream Anti-Frizz Smoothing Conditioner,amika,28.0,3.62,50,Hair,Mid ($26-50),Average (3-3.9)
1991,,Velveteen Dream Anti-Frizz Smoothing Conditioner,amika,28.0,3.62,50,Hair,Mid ($26-50),Average (3-3.9)
1992,,3D Volume and Thickening Shampoo,amika,26.0,3.4615,13,Hair,Mid ($26-50),Average (3-3.9)
1993,,3D Volume and Thickening Shampoo,amika,26.0,3.4615,13,Hair,Mid ($26-50),Average (3-3.9)
1994,,3D Volume and Thickening Shampoo,amika,26.0,3.4615,13,Hair,Mid ($26-50),Average (3-3.9)
1995,,Power Hour Curl Refreshing Spray,amika,28.0,3.4,10,Hair,Mid ($26-50),Average (3-3.9)
1996,,Power Hour Curl Refreshing Spray,amika,28.0,3.4,10,Hair,Mid ($26-50),Average (3-3.9)
1997,,Power Hour Curl Refreshing Spray,amika,28.0,3.4,10,Hair,Mid ($26-50),Average (3-3.9)
1998,,3D Volume and Thickening Conditioner,amika,40.0,2.3333,9,Hair,Mid ($26-50),Low (1-2.9)
1999,,3D Volume and Thickening Conditioner,amika,40.0,2.3333,9,Hair,Mid ($26-50),Low (1-2.9)
2000,,3D Volume and Thickening Conditioner,amika,40.0,2.3333,9,Hair,Mid ($26-50),Low (1-2.9)
2001,,Polished Perfection Thermal Straightening Brush 2.0,amika,98.0,3.9502,201,Hair,Premium ($51-100),Good (4-4.4)
2002,,Polished Perfection Thermal Straightening Brush 2.0,amika,98.0,3.9502,201,Hair,Premium ($51-100),Good (4-4.4)
2003,,Polished Perfection Thermal Straightening Brush 2.0,amika,98.0,3.9502,201,Hair,Premium ($51-100),Good (4-4.4)
2004,,Hydro Rush and Dream Routine Hair Hydration Set,amika,58.0,3.625,16,Hair,Premium ($51-100),Average (3-3.9)
2005,,Hydro Rush and Dream Routine Hair Hydration Set,amika,58.0,3.625,16,Hair,Premium ($51-100),Average (3-3.9)
2006,,Hydro Rush and Dream Routine Hair Hydration Set,amika,58.0,3.625,16,Hair,Premium ($51-100),Average (3-3.9)
2007,,Hair Blow Dryer Brush 2.0,amika,100.0,3.28,125,Hair,Premium ($51-100),Average (3-3.9)
2008,,Hair Blow Dryer Brush 2.0,amika,100.0,3.28,125,Hair,Premium ($51-100),Average (3-3.9)
2009,,Hair Blow Dryer Brush 2.0,amika,100.0,3.28,125,Hair,Premium ($51-100),Average (3-3.9)
2010,,Mini Soulfood Nourishing Mask,amika,18.0,4.0766,235,Mini Size,Budget ($0-25),Good (4-4.4)
2011,,Mini Soulfood Nourishing Mask,amika,18.0,4.0766,235,Mini Size,Budget ($0-25),Good (4-4.4)
2012,,Mini Soulfood Nourishing Mask,amika,18.0,4.0766,235,Mini Size,Budget ($0-25),Good (4-4.4)
2013,,Mini Un.Done Volume and Matte Texture Spray,amika,10.0,3.9412,17,Mini Size,Budget ($0-25),Good (4-4.4)
2014,,Mini Un.Done Volume and Matte Texture Spray,amika,10.0,3.9412,17,Mini Size,Budget ($0-25),Good (4-4.4)
2015,,Mini Un.Done Volume and Matte Texture Spray,amika,10.0,3.9412,17,Mini Size,Budget ($0-25),Good (4-4.4)
2016,,Soulfood Nourishing Hair Mask,amika,32.0,4.4028,1621,Hair,Mid ($26-50),Top Rated (4.5-5)
2017,,Perk Up Talc-Free Dry Shampoo,amika,28.0,4.4057,2179,Hair,Mid ($26-50),Top Rated (4.5-5)
2018,,Dream Routine Overnight Hydrating Hair Mask,amika,32.0,4.5027,561,Hair,Mid ($26-50),Top Rated (4.5-5)
2019,,Mini Soulfood Nourishing Mask,amika,18.0,4.0766,235,Mini Size,Budget ($0-25),Good (4-4.4)
2020,,The Kure Intense Bond Repair Hair Mask,amika,40.0,4.5346,159,Hair,Mid ($26-50),Top Rated (4.5-5)
2021,,Hydro Rush Intense Moisture Leave-In Conditioner with Hyaluronic Acid,amika,28.0,4.6388,335,Hair,Mid ($26-50),Top Rated (4.5-5)
2022,,Un.Done Volume and Matte Texture Spray,amika,29.0,4.2243,749,Hair,Mid ($26-50),Good (4-4.4)
2023,,High Tide Deep Wave Hair Crimper,amika,120.0,4.0,176,Hair,Luxury ($101-250),Good (4-4.4)
2024,,The Kure Bond Repair Conditioner for Damaged Hair,amika,28.0,4.3292,161,Hair,Mid ($26-50),Good (4-4.4)
2025,,Good Vibes Only + Hydration + Repair Hair Mask Set,amika,39.0,5.0,17,Hair,Mid ($26-50),Top Rated (4.5-5)
2026,,The Closer Instant Split-end Hair Repair Cream,amika,28.0,4.3739,115,Hair,Mid ($26-50),Good (4-4.4)
2027,,Hair Blow Dryer Brush 2.0,amika,100.0,3.28,125,Hair,Premium ($51-100),Average (3-3.9)
2028,,Bust Your Brass Cool Blonde Purple Intense Repair Hair Mask,amika,40.0,4.5556,144,Hair,Mid ($26-50),Top Rated (4.5-5)
2029,,Normcore Sulfate Free Shampoo,amika,23.0,3.3309,139,Hair,Budget ($0-25),Average (3-3.9)
2030,,Flash Instant Shine Hair Gloss Mask,amika,28.0,4.4352,108,Hair,Mid ($26-50),Top Rated (4.5-5)
2031,,Plus Size Volume & Body Mousse,amika,30.0,4.2588,85,Hair,Mid ($26-50),Good (4-4.4)
2032,,Normcore Hydrating Conditioner,amika,23.0,3.6875,64,Hair,Budget ($0-25),Average (3-3.9)
2033,,Curl Corps Curl Defining Cream,amika,28.0,4.1951,82,Hair,Mid ($26-50),Good (4-4.4)
2034,,The Wizard Detangling Hair Primer,amika,29.0,4.3538,65,Hair,Mid ($26-50),Good (4-4.4)
2035,,Mini Un.Done Volume and Matte Texture Spray,amika,10.0,3.9412,17,Mini Size,Budget ($0-25),Good (4-4.4)
2036,,Water Sign Hydrating Hair Oil with Hyaluronic Acid,amika,32.0,3.8,45,Hair,Mid ($26-50),Average (3-3.9)
2037,,Perk Up Plus Extended Clean Dry Shampoo,amika,30.0,3.8358,67,Hair,Mid ($26-50),Average (3-3.9)
2038,,Velveteen Dream Anti-Frizz Smoothing Conditioner,amika,28.0,3.62,50,Hair,Mid ($26-50),Average (3-3.9)
2039,,Hydro Rush Intense Moisture Shampoo with Hyaluronic Acid,amika,26.0,3.8838,198,Hair,Mid ($26-50),Average (3-3.9)
2040,,Polished Perfection Thermal Straightening Brush 2.0,amika,98.0,3.9502,201,Hair,Premium ($51-100),Good (4-4.4)
2041,,Curl Corps Curl Enhancing Hair Gel,amika,28.0,4.2192,73,Hair,Mid ($26-50),Good (4-4.4)
2042,,Top Gloss Hair Shine Spray,amika,29.0,4.16,25,Hair,Mid ($26-50),Good (4-4.4)
2043,,The Kure Multi-Task Repair Treatment,amika,30.0,4.6923,52,Hair,Mid ($26-50),Top Rated (4.5-5)
2044,,Hydro Rush Intense Moisture Conditioner with Hyaluronic Acid,amika,26.0,3.9158,190,Hair,Mid ($26-50),Good (4-4.4)
2045,,Vault Sulfate Free Shampoo for Color-Treated Hair,amika,23.0,3.5507,69,Hair,Budget ($0-25),Average (3-3.9)
2046,,Brooklyn Bombshell Blowout Spray,amika,28.0,3.8214,28,Hair,Mid ($26-50),Average (3-3.9)
2047,,Bust Your Brass Blonde Purple Conditioner,amika,28.0,4.2941,51,Hair,Mid ($26-50),Good (4-4.4)
2048,,The Kure Bond Repair Shampoo for Damaged Hair,amika,28.0,4.2951,61,Hair,Mid ($26-50),Good (4-4.4)
2049,,Hydro Rush and Dream Routine Hair Hydration Set,amika,58.0,3.625,16,Hair,Premium ($51-100),Average (3-3.9)
2050,,Vault Conditioner for Color-Treated Hair,amika,23.0,3.6429,42,Hair,Budget ($0-25),Average (3-3.9)
2051,,Fadeblock Pre-Shampoo Color Seal,amika,26.0,4.3033,122,Hair,Mid ($26-50),Good (4-4.4)
2052,,Power Hour Curl Refreshing Spray,amika,28.0,3.4,10,Hair,Mid ($26-50),Average (3-3.9)
2053,,Reset Exfoliating Jelly Scalp Scrub,amika,28.0,4.4,10,Hair,Mid ($26-50),Good (4-4.4)
2054,,Double Agent 2-in-1 Straightening Blow Dryer Brush,amika,120.0,4.3103,116,Hair,Luxury ($101-250),Good (4-4.4)
2055,,3D Volume and Thickening Shampoo,amika,26.0,3.4615,13,Hair,Mid ($26-50),Average (3-3.9)
2056,,3D Daily Leave-In Hair Thickening Treatment,amika,38.0,4.6667,3,Hair,Mid ($26-50),Top Rated (4.5-5)
2057,,High Tide Deep Waver Jumbo,amika,120.0,4.4318,44,Hair,Luxury ($101-250),Top Rated (4.5-5)
2058,,Mini Perk Up Talc-Free Dry Shampoo,amika,15.0,3.4286,7,Hair,Budget ($0-25),Average (3-3.9)
2059,,Mini Perk Up Plus Extended Clean Dry Shampoo,amika,16.0,4.375,8,Hair,Budget ($0-25),Good (4-4.4)
2060,,Illuminati Diamond Ceramic Flat Iron,amika,120.0,3.5172,29,Hair,Luxury ($101-250),Average (3-3.9)
2061,,Bust Your Brass Blonde Purple Shampoo,amika,28.0,4.1053,19,Hair,Mid ($26-50),Good (4-4.4)
2062,,The Conductor 1 Inch Precision Germanium Flat Iron,amika,150.0,3.0526,38,Hair,Luxury ($101-250),Average (3-3.9)
2063,,The CEO 360° Lightweight Powerhouse Hair Dryer,amika,200.0,4.3214,28,Hair,Luxury ($101-250),Good (4-4.4)
2064,,3D Volume and Thickening Conditioner,amika,40.0,2.3333,9,Hair,Mid ($26-50),Low (1-2.9)
2065,,Soulfood Nourishing Hair Mask,amika,32.0,4.4028,1621,Hair,Mid ($26-50),Top Rated (4.5-5)
2066,,Perk Up Talc-Free Dry Shampoo,amika,28.0,4.4057,2179,Hair,Mid ($26-50),Top Rated (4.5-5)
2067,,Dream Routine Overnight Hydrating Hair Mask,amika,32.0,4.5027,561,Hair,Mid ($26-50),Top Rated (4.5-5)
2068,,Mini Soulfood Nourishing Mask,amika,18.0,4.0766,235,Mini Size,Budget ($0-25),Good (4-4.4)
2069,,The Kure Intense Bond Repair Hair Mask,amika,40.0,4.5346,159,Hair,Mid ($26-50),Top Rated (4.5-5)
2070,,Hydro Rush Intense Moisture Leave-In Conditioner with Hyaluronic Acid,amika,28.0,4.6388,335,Hair,Mid ($26-50),Top Rated (4.5-5)
2071,,Un.Done Volume and Matte Texture Spray,amika,29.0,4.2243,749,Hair,Mid ($26-50),Good (4-4.4)
2072,,High Tide Deep Wave Hair Crimper,amika,120.0,4.0,176,Hair,Luxury ($101-250),Good (4-4.4)
2073,,The Kure Bond Repair Conditioner for Damaged Hair,amika,28.0,4.3292,161,Hair,Mid ($26-50),Good (4-4.4)
2074,,Good Vibes Only + Hydration + Repair Hair Mask Set,amika,39.0,5.0,17,Hair,Mid ($26-50),Top Rated (4.5-5)
2075,,The Closer Instant Split-end Hair Repair Cream,amika,28.0,4.3739,115,Hair,Mid ($26-50),Good (4-4.4)
2076,,Hair Blow Dryer Brush 2.0,amika,100.0,3.28,125,Hair,Premium ($51-100),Average (3-3.9)
2077,,Bust Your Brass Cool Blonde Purple Intense Repair Hair Mask,amika,40.0,4.5556,144,Hair,Mid ($26-50),Top Rated (4.5-5)
2078,,Normcore Sulfate Free Shampoo,amika,23.0,3.3309,139,Hair,Budget ($0-25),Average (3-3.9)
2079,,Flash Instant Shine Hair Gloss Mask,amika,28.0,4.4352,108,Hair,Mid ($26-50),Top Rated (4.5-5)
2080,,Plus Size Volume & Body Mousse,amika,30.0,4.2588,85,Hair,Mid ($26-50),Good (4-4.4)
2081,,Normcore Hydrating Conditioner,amika,23.0,3.6875,64,Hair,Budget ($0-25),Average (3-3.9)
2082,,Curl Corps Curl Defining Cream,amika,28.0,4.1951,82,Hair,Mid ($26-50),Good (4-4.4)
2083,,The Wizard Detangling Hair Primer,amika,29.0,4.3538,65,Hair,Mid ($26-50),Good (4-4.4)
2084,,Mini Un.Done Volume and Matte Texture Spray,amika,10.0,3.9412,17,Mini Size,Budget ($0-25),Good (4-4.4)
2085,,Water Sign Hydrating Hair Oil with Hyaluronic Acid,amika,32.0,3.8,45,Hair,Mid ($26-50),Average (3-3.9)
2086,,Perk Up Plus Extended Clean Dry Shampoo,amika,30.0,3.8358,67,Hair,Mid ($26-50),Average (3-3.9)
2087,,Velveteen Dream Anti-Frizz Smoothing Conditioner,amika,28.0,3.62,50,Hair,Mid ($26-50),Average (3-3.9)
2088,,Hydro Rush Intense Moisture Shampoo with Hyaluronic Acid,amika,26.0,3.8838,198,Hair,Mid ($26-50),Average (3-3.9)
2089,,Polished Perfection Thermal Straightening Brush 2.0,amika,98.0,3.9502,201,Hair,Premium ($51-100),Good (4-4.4)
2090,,Curl Corps Curl Enhancing Hair Gel,amika,28.0,4.2192,73,Hair,Mid ($26-50),Good (4-4.4)
2091,,Top Gloss Hair Shine Spray,amika,29.0,4.16,25,Hair,Mid ($26-50),Good (4-4.4)
2092,,The Kure Multi-Task Repair Treatment,amika,30.0,4.6923,52,Hair,Mid ($26-50),Top Rated (4.5-5)
2093,,Hydro Rush Intense Moisture Conditioner with Hyaluronic Acid,amika,26.0,3.9158,190,Hair,Mid ($26-50),Good (4-4.4)
2094,,Vault Sulfate Free Shampoo for Color-Treated Hair,amika,23.0,3.5507,69,Hair,Budget ($0-25),Average (3-3.9)
2095,,Brooklyn Bombshell Blowout Spray,amika,28.0,3.8214,28,Hair,Mid ($26-50),Average (3-3.9)
2096,,Bust Your Brass Blonde Purple Conditioner,amika,28.0,4.2941,51,Hair,Mid ($26-50),Good (4-4.4)
2097,,The Kure Bond Repair Shampoo for Damaged Hair,amika,28.0,4.2951,61,Hair,Mid ($26-50),Good (4-4.4)
2098,,Hydro Rush and Dream Routine Hair Hydration Set,amika,58.0,3.625,16,Hair,Premium ($51-100),Average (3-3.9)
2099,,Vault Conditioner for Color-Treated Hair,amika,23.0,3.6429,42,Hair,Budget ($0-25),Average (3-3.9)
2100,,Fadeblock Pre-Shampoo Color Seal,amika,26.0,4.3033,122,Hair,Mid ($26-50),Good (4-4.4)
2101,,Power Hour Curl Refreshing Spray,amika,28.0,3.4,10,Hair,Mid ($26-50),Average (3-3.9)
